id,provider_name,provider_id,segment_name,country
7865741,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > Financial Services > Insurance > In-Market > Health Insurance (BlueKai),germany
7865748,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > Financial Services > Insurance > In-Market > Life Insurance (BlueKai),germany
7849531,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Germany > Financial Services > Insurance > Interest > Health Insurance (BlueKai),germany
9987253,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Italy > Behavioral - Auto > In-Market Auto Intenders - Luxury Cars (BlueKai),italy
9987059,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Italy > Behavioral - Retail > Luxury Goods Shoppers (Affluent Consumer) (BlueKai),italy
7892632,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Italy > General Demography > Average Income (BlueKai),italy
7892626,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Italy > General Demography > High Income (BlueKai),italy
7892627,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Italy > General Demography > Low Income (BlueKai),italy
7848908,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Italy (IT) > Auto, Cars and Trucks > In-Market > Body Styles > Cars > Luxury Cars (BlueKai)",italy
7848932,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Italy (IT) > Auto, Cars and Trucks > Interest (Affinity) > Body Styles > Cars > Luxury Cars (BlueKai)",italy
7865858,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy (IT) > Financial Services > Insurance > In-Market > Life Insurance (BlueKai),italy
7849642,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy (IT) > Financial Services > Insurance > Interest (Affinity) > Life Insurance (BlueKai),italy
8573690,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Discretionary Spenders (Disposable Income) (BlueKai),italy
8574832,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy (IT) > Lifestyles > Discretionary Spenders (Disposable Income) > Young and Hip (BlueKai),italy
8576762,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy (IT) > Retail > Shopping Styles > Type > Luxury Shoppers (BlueKai),italy
7864872,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > Autos > In-Market > Body Styles > Luxury Crossovers (BlueKai),italy
7864873,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > Autos > In-Market > Body Styles > Luxury SUVs (BlueKai),italy
7864450,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > B2B > Demographic > High Income (BlueKai),italy
7868524,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Fund Management (BlueKai),italy
7868520,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Investment Banking (BlueKai),italy
7868521,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Securities & Commodities Brokerage (BlueKai),italy
7868522,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Italy > B2B > Firmographic > Industry > Financial & Insurance Services > Wealth Management (BlueKai),italy
10180348,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Netherlands > General Demography > Average Income (BlueKai),netherlands
9987242,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Spain > Behavioral - Auto > In-Market Auto Intenders - Luxury Cars (BlueKai),spain
9987468,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Factual - Geopulse Audiences > Spain > Behavioral - Retail > Luxury Goods Shoppers (Affluent Consumer) (BlueKai),spain
7893010,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Spain > General Demography > Average Income (BlueKai),spain
7893026,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Spain > General Demography > High Income (BlueKai),spain
7893027,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Mobilewalla > Spain > General Demography > Low Income (BlueKai),spain
7848949,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Spain (ES) > Auto, Cars and Trucks > In-Market > Body Styles > Cars > Luxury Cars (BlueKai)",spain
7848962,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,"Oracle Country-Specific Audiences > Spain (ES) > Auto, Cars and Trucks > Interest (Affinity) > Body Styles > Cars > Luxury Cars (BlueKai)",spain
8575774,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain (ES) > Hobbies and Interests (Affinity) > Shopping > Luxury Buyers (BlueKai),spain
8573700,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain (ES) > Lifestyles > Discretionary Spenders (Disposable Income) (BlueKai),spain
8574856,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain (ES) > Lifestyles > Discretionary Spenders (Disposable Income) > Young and Hip (BlueKai),spain
8576820,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain (ES) > Retail > Shopping Styles > Type > Luxury Shoppers (BlueKai),spain
7864986,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Autos > In-Market > Body Styles > Luxury Crossovers (BlueKai),spain
7864987,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Autos > In-Market > Body Styles > Luxury SUVs (BlueKai),spain
7864462,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > B2B > Demographic > High Income (BlueKai),spain
7868669,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > B2B > Firmographic > Industry > Financial & Insurance Services > Fund Management (BlueKai),spain
7868665,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > B2B > Firmographic > Industry > Financial & Insurance Services > Investment Banking (BlueKai),spain
7868666,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > B2B > Firmographic > Industry > Financial & Insurance Services > Securities & Commodities Brokerage (BlueKai),spain
7868667,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > B2B > Firmographic > Industry > Financial & Insurance Services > Wealth Management (BlueKai),spain
7866245,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Financial Services > Insurance > In-Market > Health Insurance (BlueKai),spain
7866243,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Financial Services > Insurance > In-Market > Life Insurance (BlueKai),spain
7849954,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Financial Services > Insurance > Interest > Health Insurance (BlueKai),spain
7866242,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Oracle Country-Specific Audiences > Spain > Financial Services > Insurance > Interest > Life Insurance (BlueKai),spain
15102884,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,Branded Data > Nordic Data Resources > Sweden > Economy > Family > Fairly High Income From Capital (Power Reach) (BlueKai),sweden
