id,category,country,segment_name,hit,provider_name,provider_id,name_processed
22522791,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>1M+SEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>1m+sek
22522784,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>200K-300KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>200k-300ksek
22522785,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>300K-400KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>300k-400ksek
22522786,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>400K-500KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>400k-500ksek
22522788,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>500K-600KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>500k-600ksek
22522789,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>600K-800KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>600k-800ksek
22522790,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>800K-1MSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>800k-1msek
22522782,Finanzstatus,sweden,digitalAudience:Sweden>Households>HouseholdIncome>Lessthan100KSEK,income,digitalAudience,11242,digitalaudience:sweden>households>householdincome>lessthan100ksek
15740732,Finanzstatus,sweden,Eyeota - SE NDR - 01 Mosaic - (A) Affluent Pioneers,affluent,Eyeota,1706,eyeota - se ndr - 01 mosaic - (a) affluent pioneers
15740718,Finanzstatus,sweden,Eyeota - SE NDR - 01 Mosaic - (F) Less Affluent Followers,affluent,Eyeota,1706,eyeota - se ndr - 01 mosaic - (f) less affluent followers
15740725,Finanzstatus,sweden,Eyeota - SE NDR - 01 Mosaic - (J) Less Affluent Latecomers,affluent,Eyeota,1706,eyeota - se ndr - 01 mosaic - (j) less affluent latecomers
17576437,Finanzstatus,sweden,Eyeota - SE NDR - 011 NDR International - A1 Less Affluent Pre-Family Couples And Singles,affluent,Eyeota,1706,eyeota - se ndr - 011 ndr international - a1 less affluent pre-family couples and singles
17576456,Finanzstatus,sweden,Eyeota - SE NDR - 011 NDR International - A4 Less Affluent Mature Families And Couples In Retirement,retir(ement|int|ee),Eyeota,1706,eyeota - se ndr - 011 ndr international - a4 less affluent mature families and couples in retirement
17576460,Finanzstatus,sweden,Eyeota - SE NDR - 011 NDR International - B4 Comfortable Mature Families And Couples In Retirement,retir(ement|int|ee),Eyeota,1706,eyeota - se ndr - 011 ndr international - b4 comfortable mature families and couples in retirement
17576453,Finanzstatus,sweden,Eyeota - SE NDR - 011 NDR International - C4 Prosperous Mature Families And Couples In Retirement,retir(ement|int|ee),Eyeota,1706,eyeota - se ndr - 011 ndr international - c4 prosperous mature families and couples in retirement
15741127,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Family: High Income From Capital (Power Reach),income,Eyeota,1706,eyeota - se ndr - 04 economy - family: high income from capital
15741130,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 0-149 999 (Super Target),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 0-149 999
15741125,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 0-149 999 (Power Reach),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 0-149 999
15741131,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 1 000 000 + (Super Target),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 1 000 000 +
15741122,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 1 000 000 + (Power Reach),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 1 000 000 +
15741118,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 300 000-499 999 (Power Reach),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 300 000-499 999
15741177,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 500 000-749 999 (Super Target),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 500 000-749 999
15741126,Finanzstatus,sweden,Eyeota - SE NDR - 04 Economy - Household Income: 500 000-749 999 (Power Reach),income,Eyeota,1706,eyeota - se ndr - 04 economy - household income: 500 000-749 999
17576452,Finanzstatus,sweden,Eyeota - SE NDR - 04 Household Income - 1 Modest Income Families,income,Eyeota,1706,eyeota - se ndr - 04 household income - 1 modest income families
17576499,Finanzstatus,sweden,Eyeota - SE NDR - 04 Household Income - 2 Less Affluent Families,income,Eyeota,1706,eyeota - se ndr - 04 household income - 2 less affluent families
17576503,Finanzstatus,sweden,Eyeota - SE NDR - 04 Household Income - 3 Comfortable Families,income,Eyeota,1706,eyeota - se ndr - 04 household income - 3 comfortable families
17576504,Finanzstatus,sweden,Eyeota - SE NDR - 04 Household Income - 4 Prosperous Families,income,Eyeota,1706,eyeota - se ndr - 04 household income - 4 prosperous families
17576500,Finanzstatus,sweden,Eyeota - SE NDR - 04 Household Income - 5 Wealthy Families,wealth(y|iest),Eyeota,1706,eyeota - se ndr - 04 household income - 5 wealthy families
17576572,Finanzstatus,sweden,Eyeota - SE NDR - 18 Kantar Media TGI SE - Orvesto Purchase intent - Purchase intent - Home luxury,luxury,Eyeota,1706,eyeota - se ndr - 18 kantar media tgi se - orvesto purchase intent - purchase intent - home luxury
13724250,Finanzstatus,sweden,Nordic Data Resources > SE > A Affluent Pioneers > A01 Scandinavia's Wealthiest (adsquare),wealth(y|iest),Adsquare (Data Provider),2711,nordic data resources > se > a affluent pioneers > a01 scandinavia's wealthiest
13724216,Finanzstatus,sweden,Nordic Data Resources > SE > A Affluent Pioneers > A02 Dream Weavers (adsquare),affluent,Adsquare (Data Provider),2711,nordic data resources > se > a affluent pioneers > a02 dream weavers
13724201,Finanzstatus,sweden,Nordic Data Resources > SE > A Affluent Pioneers > A03 Serious Money (adsquare),affluent,Adsquare (Data Provider),2711,nordic data resources > se > a affluent pioneers > a03 serious money
13724244,Finanzstatus,sweden,Nordic Data Resources > SE > G Multicultural Followers > G22 Lower-income Essentials (adsquare),income,Adsquare (Data Provider),2711,nordic data resources > se > g multicultural followers > g22 lower-income essentials
13724194,Finanzstatus,sweden,Nordic Data Resources > SE > I Latecomers in Flats > I28 Golden Retirement (adsquare),retir(ement|int|ee),Adsquare (Data Provider),2711,nordic data resources > se > i latecomers in flats > i28 golden retirement
13724233,Finanzstatus,sweden,Nordic Data Resources > SE > J Struggling Latecomers > J30 Lottery Ticket and Tenement Living (adsquare),struggl(ing|er),Adsquare (Data Provider),2711,nordic data resources > se > j struggling latecomers > j30 lottery ticket and tenement living
